ind,ozone,dzone,obs,dbs
366,1,4,215,507
367,1,4,1677,382
368,1,4,1695,382
369,1,4,380,382
370,1,4,1,382
371,1,4,506,382
372,1,4,506,374
373,1,4,380,382
374,1,4,1695,382
375,1,4,376,374
376,1,4,1678,507
377,1,4,380,382
378,1,4,1677,375
379,1,4,376,374
380,1,4,1695,382
381,1,4,506,382
382,1,4,215,542
383,1,4,380,382
384,1,4,215,375
385,1,4,1,542
386,1,4,215,374
387,1,4,215,382
388,1,4,506,382
389,1,4,1678,375
390,1,4,380,382
391,1,4,1677,507
392,1,4,1678,382
393,1,4,1678,507
394,1,4,1677,507
395,1,4,380,382
396,1,4,215,374
397,1,4,1695,375
398,1,4,1,375
399,1,4,376,374
400,1,4,1694,374
401,1,4,215,381
402,1,4,1677,382
403,1,4,1,382
404,1,5,1695,1344
405,1,5,1678,1682
406,1,5,1695,1329
407,1,5,1695,1342
408,1,5,376,1344
409,1,5,1678,1343
410,1,5,380,1682
411,1,5,1678,1330
412,1,5,1678,1690
413,1,5,376,1682
414,1,5,1,1343
415,1,5,506,1330
416,1,5,1,1682
417,1,5,376,1342
418,1,5,1694,1682
419,1,5,1677,1343
420,1,5,1695,1682
421,1,5,1678,1344
422,1,5,1695,1330
423,1,5,1677,1344
424,1,5,1694,1331
425,1,5,506,1690
426,1,5,1694,1682
427,1,5,380,1345
428,1,5,1694,1328
429,1,5,215,1343
430,1,5,1694,1682
431,1,5,376,1328
432,1,5,376,1330
433,1,5,1,1329
434,1,5,380,1342
435,1,5,1694,1329
436,1,5,1,1682
437,1,5,1695,1329
438,1,5,1677,1345
439,1,5,1,1343
440,1,5,506,1345
441,1,5,506,1329
442,1,5,1677,1344
443,1,5,1,1342
444,1,5,1678,1331
445,1,5,1,1328
446,1,5,1678,1328
447,1,5,1694,1345
448,1,5,1695,1343
449,1,5,506,1344
450,1,5,1677,1345
451,1,5,1677,1330
452,1,5,506,1690
453,1,5,1677,1345
454,1,5,380,1329
455,1,5,1695,1345
456,1,5,1,1690
457,1,5,1694,1343
458,1,5,380,1690
459,1,5,1694,1329
460,1,5,506,1328
461,1,5,506,1328
462,1,5,1677,1342
463,1,5,380,1342
464,1,5,380,1345
465,1,5,1,1330
466,1,5,380,1344
467,1,5,1678,1345
468,1,5,1,1345
469,1,5,1677,1342
470,1,5,1677,1331
471,1,5,506,1343
472,1,5,1678,1329
473,1,5,506,1690
474,1,5,376,1343
475,1,5,1678,1330
476,1,5,1677,1328
477,1,5,215,1342
478,1,5,376,1342
479,1,5,1678,1331
480,1,5,1,1331
481,1,5,1,1328
482,1,5,380,1344
483,1,5,215,1331
484,1,5,506,1344
485,1,5,506,1345
486,1,5,1677,1343
487,1,5,215,1690
488,1,5,380,1331
489,1,5,215,1344
490,1,5,215,1331
491,1,5,1678,1342
492,1,5,1677,1330
493,1,5,376,1329
494,1,5,506,1682
495,1,5,506,1330
496,1,5,215,1328
497,1,5,1678,1342
498,1,5,1678,1329
499,1,5,506,1690
500,1,5,1694,1690
501,1,5,1,1329
502,1,5,1,1690
503,1,5,380,1344
504,1,5,1,1329
505,1,5,1695,1682
506,1,5,376,1344
507,1,5,1694,1328
508,1,5,506,1682
509,1,5,380,1682
510,1,5,506,1345
511,1,5,380,1331
512,1,5,376,1344
513,1,5,380,1328
514,1,5,1677,1682
515,1,5,1694,1343
516,1,5,1695,1329
517,1,5,215,1342
518,1,5,1695,1330
519,1,5,1694,1690
520,1,5,1694,1329
521,1,5,506,1342
522,1,5,1677,1344
523,1,5,380,1690
524,1,5,1678,1690
525,1,5,380,1345
526,1,5,380,1342
527,1,5,1678,1329
528,1,5,215,1682
529,1,5,506,1345
530,1,5,506,1331
531,1,5,380,1330
532,1,5,1678,1345
533,1,5,215,1342
534,1,5,1678,1682
535,1,5,1677,1342
536,1,5,376,1343
537,1,5,1677,1682
538,1,5,215,1682
539,1,5,376,1328
540,1,5,1,1343
541,1,5,380,1342
542,1,5,376,1344
543,1,5,1,1342
544,1,5,1695,1690
545,1,5,376,1343
546,1,5,215,1345
547,1,5,380,1328
548,1,5,506,1690
549,1,5,1,1328
550,1,5,376,1330
551,1,5,215,1329
552,1,5,376,1345
553,1,5,380,1344
554,1,5,1678,1682
555,1,5,506,1331
556,1,5,506,1343
557,1,5,215,1342
558,1,5,1,1690
559,1,5,1694,1690
560,1,5,380,1329
561,1,5,1677,1344
562,1,5,1,1344
563,1,5,1694,1344
564,1,6,506,20
565,1,6,1677,7
566,1,6,380,28
567,1,6,506,6
568,1,6,1695,6
569,1,6,380,988
570,1,6,1694,16
571,1,6,506,19
572,1,6,1678,19
573,1,6,1677,771
574,1,6,1678,260
575,1,6,1694,322
576,1,6,1694,7
577,1,6,1677,29
578,1,6,1677,29
579,1,6,1695,17
580,1,6,376,27
581,1,6,1677,15
582,1,6,380,18
583,1,6,1,28
584,1,6,1678,5
585,1,6,215,336
586,1,6,506,29
587,1,6,1695,27
588,1,6,1,5
589,1,6,1677,336
590,1,6,1695,27
591,1,6,1694,297
592,1,6,1677,771
593,1,6,380,27
594,1,6,380,20
595,1,6,376,5
596,1,6,380,948
597,1,6,1694,20
598,1,6,1694,619
599,1,6,1678,297
600,1,6,1678,988
601,1,6,215,771
602,1,6,376,336
603,1,6,215,771
604,1,6,1695,16
605,1,6,1677,7
606,1,6,376,296
607,1,6,1678,5
608,1,6,1695,260
609,1,6,1694,260
610,1,6,1678,17
611,1,6,506,296
612,1,6,1678,19
613,1,6,376,20
614,1,6,1678,27
615,1,6,1677,28
616,1,6,376,29
617,1,6,1677,297
618,1,6,376,336
619,1,6,380,6
620,1,6,380,28
621,1,6,1695,988
622,1,6,380,988
623,1,6,506,297
624,1,6,1677,296
625,1,6,1678,296
626,1,6,1694,20
627,1,6,380,17
628,1,6,380,619
629,1,6,215,18
630,1,6,1677,29
631,1,6,376,771
632,1,6,1695,296
633,1,6,1695,297
634,1,6,1695,297
635,1,6,1678,988
636,1,6,380,28
637,1,6,1695,1630
638,1,6,506,1630
639,1,6,506,20
640,1,6,1695,619
641,1,6,1695,27
642,1,6,506,20
643,1,6,506,322
644,1,6,1,988
645,1,6,215,20
646,1,6,506,5
647,1,6,380,16
648,1,6,1694,16
649,1,6,376,17
650,1,6,1,948
651,1,6,215,29
652,1,6,1677,18
653,1,6,380,1630
654,1,6,1,27
655,1,6,380,619
656,1,6,215,16
657,1,6,380,16
658,1,6,376,1630
659,1,6,376,16
660,1,6,506,260
661,1,6,1695,988
662,1,6,1678,1508
663,1,6,215,297
664,1,6,1677,17
665,1,6,506,322
666,1,6,380,336
667,1,6,1677,988
668,1,6,380,18
669,1,6,506,5
670,1,6,380,15
671,1,6,1695,771
672,1,6,1694,311
673,1,6,215,771
674,1,6,380,5
675,1,6,506,619
676,1,6,1677,27
677,1,6,506,16
678,1,6,215,296
679,1,6,1677,5
680,1,6,1695,1508
681,1,6,1677,20
682,1,6,1695,20
683,1,6,1,311
684,1,6,1694,28
685,1,6,215,15
686,1,6,1694,296
687,1,6,215,28
688,1,6,215,336
689,1,6,1694,7
690,1,6,215,988
691,1,6,376,1508
692,1,6,1694,27
693,1,6,1,336
694,1,6,1677,1630
695,1,6,376,311
696,1,6,1695,948
697,1,6,1695,27
698,1,6,376,296
699,1,6,380,948
700,1,6,1694,5
701,1,6,376,20
702,1,6,1678,948
703,1,6,1,7
704,1,6,215,336
705,1,7,1677,66
706,1,7,1678,310
707,1,7,376,64
708,1,7,1694,1712
709,1,7,1695,2
710,1,7,1678,32
711,1,7,1695,66
712,1,7,1,35
713,1,7,1694,1713
714,1,7,215,4
715,1,7,215,1713
716,1,7,1,1712
717,1,7,1695,1714
718,1,7,380,35
719,1,7,380,31
720,1,7,1695,64
721,1,7,1694,65
722,1,7,215,1713
723,1,7,1695,34
724,1,7,380,1713
725,1,7,380,35
726,1,7,1694,1713
727,1,7,1694,4
728,1,7,1678,64
729,1,7,380,1712
730,1,7,1,66
731,1,7,1695,30
732,1,7,1678,30
733,1,7,1677,66
734,1,7,376,180
735,1,7,1678,64
736,1,7,380,4
737,1,7,1694,180
738,1,7,1678,1714
739,1,7,376,1713
740,1,7,1,34
741,1,7,506,3
742,1,7,1678,34
743,1,7,1678,2
744,1,7,376,1712
745,1,7,1678,32
746,1,7,1,64
747,1,7,1677,4
748,1,7,1677,31
749,1,7,1,1713
750,1,7,1677,4
751,1,7,1678,1713
752,1,7,1,66
753,1,7,506,3
754,1,7,1694,3
755,1,7,376,30
756,1,7,1678,3
757,1,7,215,35
758,1,7,1,1714
759,1,7,376,310
760,1,7,1695,3
761,1,7,380,180
762,1,7,1677,35
763,1,7,1694,180
764,1,7,215,30
765,1,7,1678,2
766,1,7,1694,33
767,1,7,1678,35
768,1,7,380,310
769,1,7,1677,180
770,1,7,1,310
771,1,7,1,33
772,1,7,215,1712
773,1,7,1695,4
774,1,7,376,1713
775,1,7,1678,2
776,1,7,376,35
777,1,7,1695,32
778,1,7,506,1714
779,1,7,376,35
780,1,7,1678,2
781,1,7,1678,65
782,1,7,1,35
783,1,7,1694,30
784,1,7,1695,33
785,1,7,380,31
786,1,7,1678,1713
787,1,7,376,1712
788,1,7,1695,64
789,1,7,1,1714
790,1,7,376,64
791,1,7,1695,34
792,1,7,506,35
793,1,7,1695,1712
794,1,7,1,33
795,1,7,506,1712
796,1,7,1,1713
797,1,7,506,1714
798,1,7,1677,1712
799,1,7,506,180
800,1,7,215,1713
801,1,7,376,1712
802,1,7,376,33
803,1,7,215,310
804,1,7,1695,1712
805,1,7,1694,33
806,1,7,376,310
807,1,7,1694,34
808,1,7,1695,66
809,1,7,1694,1712
810,1,7,1695,1713
811,1,7,1695,3
812,1,7,1695,3
813,1,7,215,1713
814,1,7,380,65
815,1,7,376,30
816,1,7,215,180
817,1,7,1695,1714
818,1,7,1677,33
819,1,7,1,4
820,1,7,506,1712
821,1,7,1,30
822,1,7,215,30
823,1,7,1678,31
824,1,7,1695,34
825,1,7,1695,3
826,1,7,1678,66
827,1,7,506,180
828,1,7,1677,30
829,1,7,1695,1713
830,1,7,1677,180
831,1,7,1,31
832,1,7,1694,1714
833,1,7,1,310
834,1,7,1678,66
835,1,7,1695,65
836,1,7,1694,65
837,1,8,1677,388
838,1,8,380,1699
839,1,8,215,946
840,1,8,1,368
841,1,8,376,1327
842,1,8,376,386
843,1,8,1695,863
844,1,8,215,1703
845,1,8,1678,1700
846,1,8,1677,1696
847,1,8,506,363
848,1,8,506,390
849,1,8,215,367
850,1,8,1677,387
851,1,8,1678,386
852,1,8,215,1673
853,1,8,1694,370
854,1,8,380,1674
855,1,8,1694,1675
856,1,8,215,946
857,1,8,1677,1700
858,1,8,1678,1270
859,1,8,1694,1327
860,1,8,215,365
861,1,8,215,1327
862,1,8,1695,1270
863,1,8,215,364
864,1,8,1677,386
865,1,8,1694,946
866,1,8,1695,1702
867,1,8,376,1676
868,1,8,376,1699
869,1,8,215,946
870,1,8,506,368
871,1,8,1,366
872,1,8,506,391
873,1,8,1677,366
874,1,8,1678,1701
875,1,8,376,1327
876,1,8,215,387
877,1,8,1,1701
878,1,8,1695,1699
879,1,8,1678,1700
880,1,8,1678,1673
881,1,8,1694,863
882,1,8,506,370
883,1,8,1694,386
884,1,8,506,386
885,1,8,1694,1675
886,1,8,1,864
887,1,8,506,366
888,1,8,1677,1675
889,1,8,506,1676
890,1,8,380,1673
891,1,8,1694,367
892,1,8,376,1673
893,1,8,376,1270
894,1,8,1677,1698
895,1,8,380,1696
896,1,8,1678,388
897,1,8,380,1675
898,1,8,1694,1675
899,1,8,215,1675
900,1,8,380,1698
901,1,8,1694,1699
902,1,8,1694,1698
903,1,8,1678,1327
904,1,8,1694,1702
905,1,8,380,1699
906,1,8,1678,1676
907,1,8,215,366
908,1,8,1694,365
909,1,8,1695,864
910,1,8,1677,368
911,1,8,1695,367
912,1,8,1677,391
913,1,8,215,370
914,1,8,215,370
915,1,8,215,363
916,1,8,1694,1699
917,1,8,1,1327
918,1,8,1695,368
919,1,8,506,1701
920,1,8,1695,1697
921,1,8,376,365
922,1,8,1,1697
923,1,8,215,862
924,1,8,380,367
925,1,8,1,368
926,1,8,1677,391
927,1,8,376,388
928,1,8,1677,365
929,1,8,380,1696
930,1,8,376,1697
931,1,8,380,1700
932,1,8,506,1697
933,1,8,1694,370
934,1,8,380,1702
935,1,8,376,1327
936,1,8,506,390
937,1,8,215,864
938,1,8,215,863
939,1,8,1695,388
940,1,8,1678,862
941,1,8,215,1676
942,1,8,1,390
943,1,8,1694,1697
944,1,8,506,863
945,1,8,1,1697
946,1,8,1695,1270
947,1,8,506,1702
948,1,8,1677,368
949,1,8,1678,369
950,1,8,506,1674
951,1,8,215,1696
952,1,8,1677,389
953,1,8,1677,1673
954,1,8,1,389
955,1,8,376,363
956,1,8,380,370
957,1,8,1695,367
958,1,8,380,862
959,1,8,1677,1675
960,1,8,1695,1701
961,1,8,380,386
962,1,8,506,363
963,1,8,1,364
964,1,8,380,368
965,1,8,376,367
966,1,8,215,369
967,1,8,1678,1676
968,1,8,1678,1702
969,1,8,215,1702
970,1,8,1694,1676
971,1,8,1695,1703
972,1,8,1677,1698
973,1,8,1695,1673
974,1,8,1677,1327
975,1,8,506,1701
976,1,8,506,364
977,1,8,1678,369
978,1,8,506,1702
979,1,8,1677,369
980,1,8,1678,946
981,1,8,506,862
982,1,8,1677,1270
983,1,8,380,1675
984,1,8,506,366
985,1,8,380,1696
986,1,8,1677,947
987,1,8,215,862
988,1,8,1677,390
989,1,8,1,1701
990,1,8,1677,1675
991,1,8,380,1698
992,1,8,1694,388
993,1,8,376,1697
994,1,8,1694,387
995,1,8,1695,366
996,1,8,1,1703
997,1,8,506,1270
998,1,8,1695,367
999,1,8,506,365
1000,1,8,1678,1270

1001,1,8,1677,1675
1002,1,8,380,388
1003,1,8,1678,1327
1004,1,8,376,365
1005,1,8,1694,363
1006,1,8,1695,369
1007,1,8,1695,1700
1008,1,8,1677,363
1009,1,8,1694,947
1010,1,8,1694,1701
1011,1,8,380,1676
1012,1,8,506,390
1013,1,8,506,1703
1014,1,8,380,386
1015,1,8,1,1674
1016,1,8,1695,388
1017,1,8,1,1270
1018,1,8,506,366
1019,1,8,1677,386
1020,1,8,506,369
1021,1,8,376,1700
1022,1,8,1,366
1023,1,8,506,1676
1024,1,8,215,367
1025,1,8,380,1674
1026,1,8,1677,1270
1027,1,8,1694,365
1028,1,8,376,389
1029,1,8,1695,1327
1030,1,8,1,365
1031,1,8,1677,367
1032,1,8,1694,368
1033,1,8,376,388
1034,1,8,376,862
1035,1,8,1678,1675
1036,1,8,380,1699
1037,1,8,1694,1697
1038,1,8,1677,864
1039,1,8,1678,389
1040,1,8,1695,366
1041,1,8,1678,1673
1042,1,8,215,370
1043,1,8,1695,367
1044,1,8,1,367
1045,1,8,1694,369
1046,1,8,1,391
1047,1,8,215,1698
1048,1,8,1677,387
1049,1,8,1,864
1050,1,8,1677,1702
1051,1,8,1677,1674
1052,1,8,376,366
1053,1,8,215,947
1054,1,8,506,1701
1055,1,8,1695,947
1056,1,8,380,363
1057,1,8,215,1698
1058,1,8,1678,387
1059,1,8,1694,363
1060,1,8,376,1270
1061,1,8,506,369
1062,1,8,376,1700
1063,1,8,1677,370
1064,1,8,1678,366
1065,1,8,1,1701
1066,1,8,1677,391
1067,1,8,1678,862
1068,1,8,506,366
1069,1,8,1695,1699
1070,1,8,1678,1698
1071,1,8,376,369
1072,1,8,1678,366
1073,1,8,1678,1702
1074,1,8,1695,391
1075,1,8,1677,1270
1076,1,8,1677,947
1077,1,8,1678,368
1078,1,8,1694,368
1079,1,8,1694,862
1080,1,8,506,367
1081,1,8,1677,390
1082,1,8,1694,1673
1083,1,8,1695,864
1084,1,8,380,386
1085,1,8,1,387
1086,1,8,1,390
1087,1,8,1695,1703
1088,1,8,1,1675
1089,1,8,1,386
1090,1,8,1,1700
1091,1,8,380,364
1092,1,8,376,863
1093,1,8,1678,1696
1094,1,8,1694,365
1095,1,8,1677,363
1096,1,8,1695,1702
1097,1,8,506,386
1098,1,8,1678,368
1099,1,8,380,370
1100,1,8,1694,364
1101,1,8,1695,1700
1102,1,8,1677,1327
1103,1,8,1678,366
1104,1,8,1678,391
1105,1,8,1678,1696
1106,1,8,1694,1327
1107,1,8,380,364
1108,1,8,1694,366
1109,1,8,1695,1696
1110,1,8,1694,368
1111,1,8,1,1697
1112,1,8,1678,1703
1113,1,8,1,364
1114,1,8,1695,391
1115,1,8,380,387
1116,1,8,215,1702
1117,1,8,215,390
1118,1,8,376,862
1119,1,8,376,863
1120,1,8,215,389
1121,1,8,1677,388
1122,1,8,1678,389
1123,1,8,380,1698
1124,1,8,380,386
1125,1,8,1695,1675
1126,1,8,215,370
1127,1,8,1695,1697
1128,1,8,1695,946
1129,1,8,215,1703
1130,1,8,376,387
1131,1,8,380,1698
1132,1,8,1,365
1133,1,8,376,1698
1134,1,8,1695,368
1135,1,8,506,388
1136,1,8,1694,363
1137,1,8,380,1696
1138,1,8,1678,1698
1139,1,8,376,1697
1140,1,8,1695,946
1141,1,8,1677,1327
1142,1,8,380,1675
1143,1,8,506,1698
1144,1,8,376,1699
1145,1,8,380,1702
1146,1,8,1677,365
1147,1,8,1695,1701
1148,1,8,1,1675
1149,1,8,1694,387
1150,1,8,215,1698
1151,1,8,506,863
1152,1,8,506,1673
1153,1,8,1,368
1154,1,8,1694,1675
1155,1,8,380,1270
1156,1,8,380,368
1157,1,8,215,365
1158,1,8,215,1702
1159,1,8,1694,367
1160,1,8,376,364
1161,1,8,1694,1700
1162,1,8,380,1700
1163,1,8,1695,389
1164,1,8,1678,366
1165,1,8,376,367
1166,1,8,376,1702
1167,1,8,1695,863
1168,1,8,1,1702
1169,1,8,1694,391
1170,1,8,215,367
1171,1,8,1677,369
1172,1,8,380,1270
1173,1,8,1678,367
1174,1,8,1695,391
1175,1,8,215,863
1176,1,8,1678,388
1177,1,8,1,369
1178,1,8,1695,947
1179,1,8,215,364
1180,1,8,1694,1699
1181,1,8,506,387
1182,1,8,1694,1702
1183,1,8,215,369
1184,1,8,376,391
1185,1,8,1678,1702
1186,1,8,215,1675
1187,1,8,380,1696
1188,1,8,1694,368
1189,1,8,1,946
1190,1,8,1694,370
1191,1,8,506,1327
1192,1,8,376,1702
1193,1,8,1694,391
1194,1,8,376,1700
1195,1,8,1694,862
1196,1,8,1677,1699
1197,1,8,1,1698
1198,1,8,1694,363
1199,1,8,1,364
1200,1,8,376,1703
1201,1,8,1678,1675
1202,1,8,376,1327
1203,1,8,1678,387
1204,1,8,376,389
1205,1,8,215,391
1206,1,8,1678,864
1207,1,8,506,363
1208,1,8,1,386
1209,1,8,1,363
1210,1,8,1695,863
1211,1,8,376,1700
1212,1,8,506,369
1213,1,8,506,388
1214,1,8,506,1696
1215,1,8,506,1703
1216,1,8,215,1675
1217,1,8,1678,364
1218,1,8,1678,369
1219,1,8,1678,947
1220,1,8,506,1674
1221,1,8,1694,364
1222,1,8,380,1675
1223,1,8,380,387
1224,1,8,1694,1675
1225,1,8,1695,1696
1226,1,8,1678,363
1227,1,8,1677,863
1228,1,8,215,1699
1229,1,8,506,368
1230,1,8,380,389
1231,1,8,1677,1675
1232,1,8,1695,1700
1233,1,8,215,363
1234,1,8,1694,388
1235,1,8,376,389
1236,1,8,1677,366
1237,1,8,1695,1675
1238,1,8,376,1675
1239,1,8,215,369
1240,1,8,506,363
1241,1,8,380,1327
1242,1,8,1678,1674
1243,1,8,1,1673
1244,1,8,376,367
1245,1,8,506,387
1246,1,8,215,1696
1247,1,8,215,1696
1248,1,8,380,363
1249,1,8,506,386
1250,1,8,215,387
1251,1,8,215,363
1252,1,8,1695,389
1253,1,8,1694,1696
1254,1,8,506,366
1255,1,8,1,389
1256,1,8,1678,386
1257,1,8,1695,366
1258,1,8,1678,1700
1259,1,8,1695,1699
1260,1,8,1694,368
