ind,ozone,dzone,obs,dbs
2278,1,10,1677,141
2280,1,10,380,111
2290,1,10,1678,117
2295,1,10,1695,1576
2302,1,10,215,321
2307,1,10,1678,175
2309,1,10,1695,140
2314,1,10,1695,13
2329,1,10,1,166
2333,1,10,1677,316
2339,1,10,215,179
2340,1,10,1677,21
2346,1,10,1694,143
2351,1,10,1695,115
2355,1,10,380,312
2356,1,10,1678,1576
2358,1,10,376,314
2359,1,10,1694,320
2361,1,10,1695,161
2367,1,10,380,1182
2372,1,10,1694,316
2387,1,10,380,320
2388,1,10,1694,12
2392,1,10,1678,320
2393,1,10,1,140
2395,1,10,1694,116
2396,1,10,376,1269
2397,1,10,1695,25
2398,1,10,1695,1577
2399,1,10,1678,21
2409,1,10,215,178
2419,1,10,376,1181
2425,1,10,215,1181
2427,1,10,1678,9
2436,1,10,376,321
2438,1,10,1694,22
2444,1,10,215,116
2445,1,10,215,175
2446,1,10,1677,22
2448,1,10,1677,8
2460,1,10,1694,114
2464,1,10,376,178
2465,1,10,376,1575
2477,1,10,1,315
2479,1,10,380,315
2481,1,10,376,320
2494,1,10,215,142
2499,1,10,1677,178
2508,1,10,1678,138
2515,1,10,1695,11
2520,1,10,1678,1628
2521,1,10,1,313
2525,1,10,380,113
2527,1,10,1,1628
2529,1,10,376,114
2549,1,10,1695,161
2551,1,10,380,112
2554,1,10,506,142
2556,1,10,506,313
2564,1,10,215,11
2566,1,10,1694,22
2576,1,10,1,115
2582,1,10,1677,316
2597,1,10,1694,167
2613,1,11,1677,949
2621,1,11,1694,505
2623,1,11,215,216
2632,1,11,1,990
2638,1,11,1677,258
2642,1,11,1,1578
2644,1,11,1694,224
2648,1,11,1677,989
2650,1,11,506,216
2652,1,11,1677,24
2655,1,11,1694,256
2657,1,11,1677,226
2661,1,11,215,989
2665,1,11,215,26
2666,1,11,376,255
2671,1,11,376,10
2674,1,11,1677,505
2679,1,11,506,216
2680,1,11,376,255
2684,1,11,506,990
2686,1,11,1695,1578
2689,1,11,1695,991
2694,1,11,1678,223
2697,1,11,1695,255
2712,1,11,1694,987
2714,1,11,1694,256
2719,1,11,380,505
2723,1,11,1695,990
2724,1,11,215,216
2725,1,11,1678,989
2734,1,11,380,949
2736,1,11,215,257
2739,1,11,1677,258
2745,1,11,1,1578
2749,1,11,1695,1626
2751,1,11,1677,950
2756,1,11,1695,258
2758,1,11,1678,258
2761,1,11,380,224
2765,1,11,1677,223
2781,1,11,1695,996
2782,1,11,1678,224
2784,1,11,506,258
2785,1,11,1694,984
2793,1,11,380,991
2812,1,11,1678,986
2815,1,11,376,26
2820,1,11,506,990
2826,1,11,1677,950
2827,1,11,1677,991
2829,1,11,506,221
2831,1,11,376,258
2834,1,11,1694,984
2845,1,11,215,985
2846,1,11,1,226
2851,1,11,1678,26
2852,1,11,1,257
2853,1,11,1678,24
2854,1,11,1695,505
2859,1,11,380,996
2860,1,11,1695,258
2864,1,11,1695,225
2865,1,11,506,505
2866,1,11,1678,952
2869,1,11,1694,987
2870,1,11,506,224
2872,1,11,1677,505
2874,1,11,1678,258
2877,1,11,380,984
2879,1,11,506,256
2893,1,11,215,222
2901,1,11,506,26
2903,1,11,1677,505
2910,1,11,1694,989
2923,1,11,1695,984
2924,1,11,380,257
2937,1,11,506,224
2939,1,11,1677,256
2943,1,11,506,226
2947,1,11,1695,225
2955,1,11,1694,222
2959,1,11,1694,258
2960,1,11,1678,986
2964,1,11,1694,226
2966,1,11,1694,223
2970,1,11,506,255
2974,1,11,376,984
2977,1,11,376,224
2979,1,11,376,222
2981,1,11,1,951
2984,1,11,1677,222
2986,1,11,376,989
2987,1,11,376,952
2988,1,11,380,1578
2993,1,11,1695,223
2994,1,11,1695,257
2999,1,11,1677,996
3000,1,11,1695,258
3004,1,11,376,987
3007,1,11,380,259
3011,1,11,380,259
3016,1,11,380,952
3020,1,11,1695,225
3023,1,11,1678,949
3030,1,11,380,223
3031,1,11,506,949
3037,1,11,1,989
3045,1,11,1677,991
3053,1,11,1,222
3059,1,11,1677,226
3060,1,11,1,951
3064,1,11,506,258
3074,1,11,1,951
3079,1,11,380,216
3086,1,11,506,1626
3095,1,11,215,990
3096,1,11,376,951
3106,1,11,1677,216
3107,1,11,1,985
3114,1,11,1694,223
3130,1,11,1678,222
3134,1,11,215,226
3145,1,11,380,990
3150,1,11,380,221
3152,1,11,1695,1626
3155,1,11,380,216
3163,1,11,376,950
3164,1,11,1,505
3166,1,11,1694,255
3172,1,11,506,256
3178,1,11,380,255
3181,1,11,1695,26
3183,1,11,215,987
3186,1,11,506,996
3197,1,11,1677,223
3207,1,11,506,989
3208,1,11,506,223
3213,1,11,1678,24
3215,1,11,376,222
3232,1,12,1,1720
3233,1,12,1678,60
3235,1,12,380,1715
3237,1,12,380,61
3241,1,12,380,324
3246,1,12,1694,61
3247,1,12,1677,1720
3249,1,12,380,62
3254,1,12,506,1720
3260,1,12,376,323
3261,1,12,376,39
3266,1,12,506,324
3270,1,12,1694,324
3271,1,12,1694,38
3277,1,12,380,38
3279,1,12,215,38
3283,1,12,380,36
3285,1,12,1677,323
3288,1,12,1,37
3295,1,12,376,61
3297,1,12,1678,37
3300,1,12,380,39
3307,1,12,1678,36
3310,1,12,1678,39
3314,1,12,380,38
3321,1,12,1,38
3329,1,12,215,323
3330,1,12,1695,37
3333,1,12,1694,324
3347,1,13,380,997
3351,1,13,1,993
3354,1,13,380,997
3357,1,13,380,86
3359,1,13,1,995
3363,1,15,376,545
3365,1,15,506,385
3367,1,15,376,371
3371,1,15,215,545
3373,1,15,1694,1324
3377,1,15,1694,944
3379,1,15,1694,1324
3386,1,16,1694,269
3388,1,16,1,270
3397,1,16,1694,856
3421,1,16,1677,263
3423,1,16,215,269
3426,1,16,1677,857
3428,1,16,376,294
3430,1,16,380,268
3436,1,16,380,283
3442,1,16,506,350
3451,1,16,215,351
3460,1,16,1,280
3462,1,16,215,278
3463,1,16,376,858
3468,1,16,1677,265
3472,1,16,1694,273
3475,1,16,1678,278
3477,1,16,215,275
3479,1,16,1694,776
3493,1,16,1678,264
3499,1,16,376,858
3504,1,16,380,352
3505,1,16,1678,350
3515,1,16,1678,262
3523,1,16,1694,857
3527,1,16,1677,856
3528,1,16,1678,274
3530,1,16,506,263
3531,1,16,215,274
3535,1,16,215,271
3539,1,16,1677,291
3544,1,16,1,279
3546,1,16,380,267
3554,1,16,506,267
3555,1,16,1678,267
3561,1,16,1677,267
3565,1,16,1,267
3570,1,16,1,267
3574,1,16,506,267
3579,1,16,506,267
3584,1,16,1678,267
3588,1,16,1694,267
3590,1,16,1,267
3594,1,16,376,267
3599,1,16,1,267
3603,1,16,1677,267
3610,1,18,1677,1579
3620,1,18,376,108
3621,1,18,1678,152
3631,1,18,506,1689
3641,1,18,1678,150
3642,1,18,376,1625
3647,1,18,1695,1683
3652,1,19,1678,247
3655,1,19,1694,1573
3660,1,19,215,239
3661,1,19,380,243
3665,1,19,1678,1571
3666,1,19,1694,234
3672,1,19,1,248
3677,1,19,376,1512
3684,1,19,376,1585
3695,1,19,1695,233
3697,1,19,380,235
3698,1,19,506,1687
3699,1,19,1678,1684
3704,1,19,1677,235
3715,1,19,1695,235
3719,1,19,380,1622
3727,1,20,380,80
3731,1,20,376,510
3743,1,20,1695,90
3745,1,20,380,539
3747,1,20,506,510
3753,1,20,1695,88
3756,1,20,1677,90
3757,1,20,380,80
3763,1,20,1694,80
3767,1,20,215,89
3769,1,20,376,539
3771,1,20,506,88
3774,1,20,506,81
3791,1,21,1677,980
3794,1,21,1695,398
3799,1,21,506,41
3800,1,21,376,1655
3804,1,21,1,1646
3813,1,21,1678,1646
3817,1,21,1694,398
3819,1,21,215,981
3825,1,21,1,1647
3826,1,21,1,44
3833,1,21,376,1653
3835,1,21,215,399
3839,1,21,376,1655
3845,1,21,1695,1654
3847,1,21,1677,981
3849,1,21,1695,399
3850,1,21,1678,56
3857,1,21,506,58
3858,1,21,1694,54
3863,1,21,215,1654
3870,1,21,506,1657
3874,1,21,1,400
3887,1,21,380,41
3888,1,21,380,1648
3890,1,21,376,55
3891,1,21,1678,1654
3895,1,21,380,399
3897,1,21,1678,1650
3898,1,21,1694,981
3909,1,21,376,398
3917,1,21,506,56
3928,1,21,380,1649
3937,1,21,1695,1657
3938,1,21,380,1657
3939,1,21,1694,982
3945,1,21,506,1656
3947,1,21,1,1649
3951,1,21,376,397
3952,1,21,1695,1649
3956,1,21,380,1654
3957,1,21,380,44
3960,1,21,380,1656
3964,1,21,506,981
3988,1,21,1,981
3997,1,21,1677,44
3999,1,21,376,1653
4008,1,21,1695,397
4010,1,21,1,398
4011,1,21,1694,956
4012,1,21,376,981
4023,1,21,1694,1647
4025,1,21,376,397
4038,1,21,1694,980
4039,1,21,376,397
4048,1,21,1678,56
4049,1,21,215,955
4050,1,21,1694,41
4054,1,21,506,1655
4064,1,21,376,1649
4075,1,21,506,983
4076,1,21,1678,954
4079,1,21,1678,41
4082,1,21,376,1648
4086,1,21,1677,398
4089,1,21,215,57
4093,1,21,506,981
4110,1,21,506,954
4114,1,21,1,982
4118,1,21,1694,1657
4130,1,21,215,56
4132,1,21,215,982
4133,1,21,1,1647
4148,1,21,376,1656
4149,1,21,1677,1646
4150,1,21,1695,55
4152,1,21,1695,956
4168,1,21,1694,58
4171,1,21,1695,1648
4172,1,21,380,55
4174,1,21,1694,1650
4175,1,21,1694,57
4180,1,21,380,1657
4181,1,21,1695,980
4183,1,21,1678,58
4187,1,21,380,956
4193,1,21,1695,56
4195,1,21,1695,1657
4199,1,21,1678,1653
4214,1,21,506,56
4217,1,21,380,56
4218,1,21,376,1650
4219,1,21,376,953
4225,1,21,380,399
4229,1,21,506,397
4230,1,21,215,398
4232,1,21,380,41
4243,1,21,1,55
4246,1,21,376,56
4257,1,21,506,981
4260,1,21,380,44
4272,1,21,1694,1656
4276,1,21,506,398
4280,1,21,1695,980
4282,1,21,1677,1649
4283,1,21,1677,1649
4302,1,21,380,954
4308,1,21,1678,43
4313,1,21,1695,1648
4314,1,21,1694,1656
4315,1,21,1678,980
4321,1,21,1678,399
4322,1,21,1695,982
4327,1,21,376,1657
4331,1,21,215,980
4332,1,21,376,1657
4342,1,21,380,983
4349,1,21,215,54
4356,1,21,506,55
4359,1,21,1,400
4361,1,21,1,1647
4365,1,21,1,1646
4371,1,21,1695,399
4373,1,21,380,956
4377,1,21,1694,1650
4381,1,21,1678,981
4386,1,21,506,981
4391,1,21,506,399
4395,1,21,1694,44
4398,1,21,380,1650
4405,1,21,1677,1656
4408,1,21,1678,1646
4409,1,21,1695,956
4419,1,21,1677,398
4425,1,21,1695,1657
4426,1,21,1695,1646
4427,1,21,376,1657
4432,1,21,506,1653
4438,1,21,376,397
4456,1,21,1,982
4461,1,21,380,400
4470,1,21,1677,56
4471,1,21,1677,983
4476,1,21,1678,55
4477,1,21,506,1653
4480,1,21,1,1647
4481,1,21,1677,982
4497,1,21,1695,1647
4505,1,21,1,1656
4515,1,21,380,1647
4517,1,21,1694,1649
4521,1,21,1677,1654
4528,1,21,380,953
4531,1,21,1678,1646
4533,1,21,376,1649
4535,1,21,1678,54
4542,1,21,1695,1654
4543,1,21,1678,956
4544,1,21,506,44
4545,1,21,1695,1649
4546,1,21,1694,1646
4547,1,21,1678,399
4550,1,21,1,1657
4555,1,21,215,397
4557,1,21,1677,58
4563,1,21,376,1646
4574,1,21,1,980
4576,1,21,1,58
4588,1,21,215,955
4594,1,21,506,398
4600,1,21,506,953
4601,1,21,1677,955
4602,1,21,376,954
4603,1,21,506,1648
4604,1,21,1694,58
4605,1,21,376,41
4606,1,21,376,42
4609,1,21,215,44
4613,1,21,1678,983
4625,1,21,1,57
4626,1,21,1677,1657
4634,1,21,1695,983
4639,1,21,1695,400
4651,1,21,1677,44
4652,1,21,376,954
4654,1,21,376,55
4656,1,21,1677,955
4657,1,21,506,57
4680,1,21,215,56
4682,1,21,1677,399
4688,1,21,376,400
4693,1,21,376,983
4699,1,21,1678,397
4701,1,21,1,1649
4703,1,21,1677,54
4705,1,21,1,400
4709,1,21,380,398
4715,1,21,215,44
4725,1,21,1695,41
4727,1,21,215,397
4731,1,21,380,44
4735,1,21,1677,1647
4756,1,21,215,400
4759,1,21,215,954
4760,1,21,1,41
4768,1,21,1694,56
4772,1,21,380,42
4777,1,21,1678,55
4780,1,21,1694,955
4787,1,21,380,1656
4789,1,21,215,954
4790,1,21,1694,43
4797,1,21,1695,953
4798,1,21,506,43
4806,1,21,380,983
4808,1,21,1694,981
4809,1,21,376,1656
4811,1,21,1695,982
4814,1,21,1695,41
4815,1,21,1678,58
4816,1,21,380,1647
4818,1,21,506,1657
4821,1,21,1678,1654
4829,1,21,380,55
4832,1,21,376,1656
4844,1,21,376,42
4868,1,21,1678,955
4873,1,21,376,981
4876,1,21,1678,981
4894,1,21,380,41
4896,1,21,1695,397
4899,1,21,1678,1648
4901,1,21,215,56
4903,1,21,215,1654
4904,1,21,506,981
4913,1,21,215,955
4914,1,21,1695,56
4918,1,21,376,953
4920,1,21,376,955
4923,1,21,1695,981
4926,1,21,1,1654
4928,1,21,376,1655
4935,1,21,215,1650
4941,1,21,1695,1649
4952,1,21,1695,43
4957,1,21,1678,1654
4958,1,21,380,1650
4961,1,21,380,955
4965,1,21,1678,400
4968,1,21,506,1648
4974,1,21,215,1656
4981,1,21,506,981
4983,1,21,215,42
4986,1,21,1694,980
4987,1,21,1678,1655
4992,1,21,506,1657
5000,1,21,1678,42
5001,1,21,1677,1654
5002,1,21,1695,1653
5019,1,21,1695,57
5023,1,21,380,41
5027,1,21,380,953
5029,1,21,380,398
5032,1,21,1695,1649
5043,1,21,506,399
5047,1,21,376,980
5063,1,21,215,397
5064,1,21,506,1657
5066,1,21,215,954
5067,1,21,1694,1646
5068,1,21,380,1653
5069,1,21,376,954
5077,1,21,1677,58
5078,1,21,1,1650
5080,1,21,1,397
5081,1,21,380,398
5082,1,21,376,1655
5099,1,21,380,56
5101,1,21,1678,42
5105,1,21,376,58
5107,1,21,1678,1654
5108,1,21,1694,58
5126,1,21,1694,57
5131,1,21,376,955
5132,1,21,506,1655
5138,1,21,215,1655
5142,1,21,1694,1647
5144,1,21,376,980
5157,1,21,215,41
5162,1,21,1695,1649
5164,1,21,1694,983
5176,1,21,376,58
5188,1,22,376,504
5190,1,22,215,231
5195,1,22,1695,504
5199,1,22,380,250
5205,1,22,1678,51
5208,1,22,1,252
5227,1,22,1,229
5230,1,22,1,466
5231,1,22,1695,252
5237,1,22,215,229
5244,1,22,1678,251
5245,1,22,1,50
5246,1,22,506,227
5247,1,22,1678,229
5251,1,22,380,466
5252,1,22,1,501
5255,1,22,1678,250
5257,1,22,1694,228
5262,1,22,1677,48
5263,1,22,1695,504
5267,1,22,215,467
5269,1,22,1677,50
5272,1,22,1,504
5284,1,22,1695,250
5286,1,22,1695,465
5299,1,22,380,465
5304,1,22,1677,253
5308,1,22,1695,229
5309,1,22,1,251
5327,1,22,1694,49
5330,1,22,215,254
5337,1,22,215,230
5351,1,22,380,504
5352,1,22,380,227
5354,1,22,506,250
5356,1,22,380,468
5359,1,22,1,49
5360,1,22,1677,230
5365,1,22,1,231
5374,1,22,215,229
5381,1,22,1695,253
5386,1,22,376,468
5390,1,22,1,231
5392,1,22,1678,253
5393,1,22,1694,252
5396,1,22,1695,228
5397,1,22,1678,466
5407,1,22,376,468
5409,1,22,215,468
5417,1,22,1,501
5423,1,22,1678,254
5433,1,22,1678,467
5437,1,22,506,230
5441,1,22,1677,48
5443,1,22,380,502
5448,1,22,215,466
5449,1,22,1678,465
5455,1,22,1677,252
5463,1,22,380,254
5476,1,22,1678,228
5477,1,22,1,254
5478,1,22,1,502
5480,1,22,376,254
5488,1,22,1694,467
5489,1,22,1677,254
5490,1,22,376,227
5495,1,22,506,50
5496,1,22,376,466
5505,1,22,1,251
5507,1,22,215,251
5512,1,22,376,467
5520,1,22,1694,227
5524,1,22,1694,227
5539,1,22,506,253
5549,1,22,1678,227
5555,1,22,1,50
5559,1,22,1695,51
5561,1,22,1678,250
5566,1,22,1695,228
5571,1,22,1677,502
5576,1,22,380,254
5579,1,22,506,502
5587,1,22,506,501
5593,1,22,1695,228
5596,1,22,1694,503
5604,1,22,1694,467
5605,1,22,1,466
5606,1,22,1,48
5608,1,22,215,51
5616,1,22,1678,229
5624,1,22,1695,252
5629,1,22,1678,254
5634,1,22,376,502
5642,1,22,1,252
5648,1,22,1694,229
5660,1,22,1677,503
5662,1,22,506,49
5664,1,22,215,50
5672,1,22,380,252
5680,1,22,1,466
5689,1,22,506,227
5690,1,22,1695,51
5696,1,22,1677,467
5704,1,22,1694,50
5708,1,22,1,466
5709,1,22,1694,503
5721,1,22,1,252
5722,1,22,1677,51
5728,1,22,376,251
5734,1,22,376,250
5738,1,22,380,51
5741,1,22,1678,228
5742,1,22,1694,231
5744,1,22,1677,252
5747,1,22,215,501
5749,1,22,215,48
5752,1,22,506,51
5754,1,22,1694,230
5756,1,22,1678,50
